ProtoForm	ProtoFormGloss	Reflex	ReflexGloss	GlottologName	ACDName	GlottoCode	Latitude	Longitude	ProtoLanguage	ReflexCount
*uyaw	to mock, ridicule, jeer at	oyaw-en	to dislike something a lot, detest something	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	4
*uyaw	to mock, ridicule, jeer at	uyáw	to criticize; jeer; ridicule; mock; scorn	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*walwáR	work (object, instrument) from side to side	walwál	to move from side to side, as when removing a loose rock from a wall or a post from a hole; to twist or rotate a limb as a form of massage	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	4
*walwáR	work (object, instrument) from side to side	walwág	insert something long in an opening and work it around (as in working something around in a pipe to remove an obstruction)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*walwáR	work (object, instrument) from side to side	walwál	make a space between an object planted firmly in a base (as the ground) and that around it which holds it in place (as soil) by moving the object back and forth and then removing it	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	4
*walwáR	work (object, instrument) from side to side	walwál	make a space between an object planted firmly in a base (as the ground) and that around it which holds it in place (as soil) by moving the object back and forth and then removing it	Batad Ifugao	Ifugaw (Batad)	bata1298	16.8266	121.23	PPh	4
*warák	scatter, strew	warák	dissipate; scatter or strew; smudge or smear; get strewn around or scattered; get smudged or smeared	Bikol	Bikol	biko1240			PPh	4
*warák	scatter, strew	warák	scattering; spreading	Gaddang	Gaddang	gadd1244	16.5468	121.177	PPh	4
*warák	scatter, strew	warák	that which is scattered; spread, scatter	Itawit	Itawis	itaw1240	17.7329	121.58	PPh	4
*warák	scatter, strew	walák	scattered; spread; strewed about; thrown here and there	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	4
*waswás₂	tear apart something that one has made; undo	waswás	worn out cloth with large holes in it	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	4
*waswás₂	tear apart something that one has made; undo	waswás	rip off clothes, bedding, or anything covering the body	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*waswás₂	tear apart something that one has made; undo	waswás	undo what was done badly (sewing, basketry, etc.)	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*waswás₂	tear apart something that one has made; undo	waswas	rip off (clothing, bedding, or anything covering the body); pull down something in order to straighten it	Calamian Tagbanwa	Kalamian Tagbanwa	cala1258	12.0716	120.094	PPh	4
*watwát	widen a hole in something	mag-watwát	to remove a thorn or splinter with a needle or pin, or by opening the area with the point of a knife	Bikol	Bikol	biko1240			PPh	4
*watwát	widen a hole in something	watwat	for something to have a hole torn in it (as for wind to rip off part of a roof, or for one to open a pussy sore with a pin)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	4
*watwát	widen a hole in something	mu-watwát	open up something that opens into a slit (as an eye to remove a speck of dirt); open up someone’s secrets for the whole world to know	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*watwát	widen a hole in something	watwát	may be used in the sense of widening a hole with a tool that can hollow out	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	4
*weswés	to whirl, spin around	wehweh	to swing s.t. or s.o. with outstretched arm (usually turn a complete circle)	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	4
*weswés	to whirl, spin around	aliwuswós	squall; whirlwind	Bikol	Bikol	biko1240			PPh	4
*weswés	to whirl, spin around	weswés	a child’s whirling toy made from coconut shells that produces a hissing sound	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*weswés	to whirl, spin around	mi-weswes	to turn about	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	4
*witwít₂	shake, wave (hand, something in the hand)	wetwét	wave a torch (to make the embers flare up)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	4
*witwít₂	shake, wave (hand, something in the hand)	witwít	continual moving of a light or a torch, i.e., the person who holds the light or the torch makes it move up and down, back and forth, higher or lower, farther or nearer, while he is walking in the darkness of the night	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	4
*witwít₂	shake, wave (hand, something in the hand)	witwít	wagging, shaking (of the finger or long object)	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*witwít₂	shake, wave (hand, something in the hand)	witwít	warning sign by means of shaking the index finger	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	4
*wákat	scatter, strew about	wákat	spread around, as things which make a mess, scraps, paper, or mud	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	4
*wákat	scatter, strew about	wákat	scatter, put in disarray (as things scattered around a room)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*wákat	scatter, strew about	wákat	scatter all kinds of things, putting them separately	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	4
*wákat	scatter, strew about	wákat	scattered, spread, strewed about, thrown here and there; fall on the ground, sprawl	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	4
*wáras	distribute, deal out	wáras	allot or give as a share; share with or among	Bikol	Bikol	biko1240			PPh	4
*wáras	distribute, deal out	wálas	distribute	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	4
*wáras	distribute, deal out	wáras	distribute, deal out, apportion, allot, divide amongst several or many	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*wáras	distribute, deal out	wálas	distribute to; deal out to; portion out to; serve out to (used only in songs)	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	4
*wíqwiq	slit open	wíʔwiʔ	split open further (e.g. a buttonhole), enlarge by splitting	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	4
*wíqwiq	slit open	wiwʔí	cut open, as intestines, in order to clean them prior to cooking	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	4
*wíqwiq	slit open	wíʔwiʔ	push the sides apart to create an opening or to widen an opening	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*wíqwiq	slit open	wiwʔí	to open, widen	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	4
*yukyuk	to stab	yukyuk	to stab and jiggle around (as in killing a pig as quickly as possibe)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*yukyuk	to stab	yukyuk-an	to stab	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*yukyuk	to stab	yokyok	to stab	Botolan Sambal	Sambal	boto1242	15.2315	120.164	PPh	4
*yukyuk	to stab	yokyok	to stab	Botolan Sambal	Sambal (Botolan)	boto1242	15.2315	120.164	PPh	4
*yukúq	to stoop, bend down	yukúʔ	bent way over; to be, become bent; to bend over	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*yukúq	to stoop, bend down	yokóʔ	to stoop down	Botolan Sambal	Sambal	boto1242	15.2315	120.164	PPh	4
*yukúq	to stoop, bend down	yokóʔ	to stoop down	Botolan Sambal	Sambal (Botolan)	boto1242	15.2315	120.164	PPh	4
*yukúq	to stoop, bend down	yokóʔ	a bending of the head or body; inclination; bending; bowing	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	4
*ákay	to guide, direct the motion of someone or something, as a herd of animals	ákay	direction; guidance; aid; helping (someone) along	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPH	4
*ákay	to guide, direct the motion of someone or something, as a herd of animals	ákay	a herd	Iloko	Ilokano	ilok1237	15.9361	120.993	PPH	4
*ákay	to guide, direct the motion of someone or something, as a herd of animals	ákay	to lead by the hand, guide	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPH	4
*ákay	to guide, direct the motion of someone or something, as a herd of animals	ákay	led by the hand	Tagalog	Tagalog	taga1270	14.06	121.747	PPH	4
*áyus	to arrange, make something neat or proper	mag-ayos	to fix or repair something; to arrange things; to get something ready, in order; to solve a problem, fix things up between people	Agutaynen	Agutaynen	agut1237	10.5328	119.655	PPh	4
*áyus	to arrange, make something neat or proper	áyus	neat (especially of the neat combing of hair)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	4
*áyus	to arrange, make something neat or proper	ʔáyus	order, correct form, arrangement	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	4
*áyus	to arrange, make something neat or proper	ayús-in	to settle; to put in order; to arrange; to straighten up; to straighten out	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	4
*íliw	homesick; long for something that is missed	ʔíliw	homesick; lonely for someone	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	4
*íliw	homesick; long for something that is missed	íliw	long for something, miss something that one loves	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*íliw	homesick; long for something that is missed	ma-íliw	be homesick, long for something	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	4
*íliw	homesick; long for something that is missed	íliw	homesickness; be homesick	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPh	4
*úba	naked	óba	undressed, naked, bare; to take off one’s clothes	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	4
*úba	naked	úba	naked; to get undressed	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	4
*úba	naked	ʔúba	naked; specifically, stripped from the waist down	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	4
*úba	naked	mag-úba	to take off, especially clothing, to denude	Hiligaynon	Hiligaynon	hili1240	10.4018	122.974	PPh	4
*úkit	to remove something from an attached position	ʔúkit	to remove an snail from its shell by using the fingers (other snails are sucked from their shells)	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	4
*úkit	to remove something from an attached position	úkit	peel off something with the front teeth (as watermelon seeds) or take little things off or apart with the fingers	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	4
*úkit	to remove something from an attached position	úkit	peel off something with the front teeth (as watermelon seeds) or take little things off or apart with the fingers	Cebuano	Cebuano (dialectal)	cebu1242	8.38799	124.367	PPh	4
*úkit	to remove something from an attached position	okit	to remove, extract something from a fixed position that requires some degree of effort or digging (as dried nasal discharge from the nose, something from a cleft in a wall)	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	4
*ŋaqŋaq₂	to chew betel	ŋaʔŋa	to chew	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	4
*ŋaqŋaq₂	to chew betel	ŋaʔŋaʔ	to chew		Proto-Minahasan				PPh	4
*ŋaqŋaq₂	to chew betel	ŋáŋaʔ	prepared buyo or betel nut ready for chewing	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	4
*ŋaqŋaq₂	to chew betel	ŋaʔŋa	to chew betel nut	Tonsawang	Tonsawang	tons1239	1.0539	124.652	PPh	4
*Retaq	crack, cleft	getaʔ	a crack, cleft	Nuclear Palawan	Palawano	nucl1738			PPh	3
*Retaq	crack, cleft	letak	a big crack, as in a glass or wood	Calamian Tagbanwa	Tboli	cala1258	12.0716	120.094	PPh	3
*Retaq	crack, cleft	retoʔ	brittle	Tiruray	Tiruray	tiru1241	6.77321	124.127	PPh	3
*Riduq	to shake, as the ground in an earthquake	gidú	earthquake; to rock, of an earthquake	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	3
*Riduq	to shake, as the ground in an earthquake	i-gidó	to wake up; to awaken; to be roused	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	3
*Riduq	to shake, as the ground in an earthquake	ehdoʔ	earthquake		Proto-Minahasan				PPh	3
*abal abal	beetle sp.	abal-ábal	kind of brown burrowing June beetle or June bug. Many people eat it.	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	3
*abal abal	beetle sp.	abal	a black and yellow striped beetle	Keley-i Kallahan	Keley-i	kele1259	16.7099	121.035	PPh	3
*abal abal	beetle sp.	ʔabal-ʔabal	kind of scarab beetle, Leucopholis irrorata Chevrolat	Tiruray	Tiruray	tiru1241	6.77321	124.127	PPh	3
*abat₄	to extract from body (as sliver, or imagined cause of illness in shamanic practice)	abat	to get out (shard, sickness), remove something causing pain	Nuclear Palawan	Palawano	nucl1738			PPh	3
*abat₄	to extract from body (as sliver, or imagined cause of illness in shamanic practice)	abat	to dig out, as a sliver or thorn; for the sick to go to a traditional healer to remove a curse or sickness encountered	Calamian Tagbanwa	Tboli	cala1258	12.0716	120.094	PPh	3
*abat₄	to extract from body (as sliver, or imagined cause of illness in shamanic practice)	ʔabat	any instrument used to pry or scoop out something; to probe, to scoop out using a tool	Tiruray	Tiruray	tiru1241	6.77321	124.127	PPh	3
*aba₂	carry pick-a-back	abá	to get, climb up on one's back	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	3
*aba₂	carry pick-a-back	ʔabá	carry on one's back, as a child or sick person	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	3
*aba₂	carry pick-a-back	abá	carry on the back (children are ordinarily carried in that way)	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	3
*abuyu	to boil sugarcane to make sugarcane wine	ʔi-abúyu	to boil for an extended period, of sugarcane juice in the preparation of sugarcane wine	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	3
*abuyu	to boil sugarcane to make sugarcane wine	abúyo ~ ag-abuyó-wan	a bamboo tube used to transfer (rum) from the brewery to the jarss something (as ‘pass the salt’)	Isnag	Isneg	isna1241	18.2139	121.16	PPh	3
*abuyu	to boil sugarcane to make sugarcane wine	in-avoyo	molasses, juice of sugarcane; sugarcane juice gotten after milling	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	3
*alabaqab	unquenchable thirst	alabɁab	greedy (in eating), voracious	Talaandig-Binukid	Binukid	binu1244	8.15933	124.892	PPH	3
*alabaqab	unquenchable thirst	alabáab	unappeasable thirst	Iloko	Ilokano	ilok1237	15.9361	120.993	PPH	3
*alabaqab	unquenchable thirst	alabáb	to drink much wine	Pangasinan	Pangasinan	pang1290	15.9377	120.365	PPH	3
*anag	flavor	ánag	flavor; meaning; savor; characteristic property	Iloko	Ilokano	ilok1237	15.9361	120.993	PPH	3
*anag	flavor	anag	spices; seasoning	Mansaka	Mansaka	mans1262	6.79221	126.181	PPH	3
*anag	flavor	anag	blandness, tastelessness	Nuclear Palawan	Palawano	nucl1738			PPH	3
*anayup	beautyberry: Callicarpa spp.	anayop	an herb in pasture lands; shrub in woods with violet fruit: Viburnum; bush at base of hills, with pink flower: Callicarpa; this plant is laid at the entrance of a house in the rainy season for removing mud	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	3
*anayup	beautyberry: Callicarpa spp.	anayúp	a verbaceous bush with pink flowers: Callicarpus caudata Maxim	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	3
*anayup	beautyberry: Callicarpa spp.	anayop	type of plant, beautyberry	Yami	Yami	yami1254	22.055	121.544	PPh	3
*apat	lie in wait, set an ambush in hunting game	apát	to wait or watch for a wild pig; to put a trap below a dammed up place in a stream	Abenlen Ayta	Ayta Abellan	aben1249	15.4131	120.2	PPh	3
*apat	lie in wait, set an ambush in hunting game	apat	to lie in wait in ambush (what hunters do during a game drive as they wait for the game to be driven towards them)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	3
*apat	lie in wait, set an ambush in hunting game	ʔapát-an	trail or pathway used by animals	Hanunoo	Hanunóo	hanu1241	12.4159	121.221	PPh	3
*atáb	flood tide	átab	overflow slightly, flood over a little bit	Aklanon	Aklanon	akla1240	11.55432	122.35413	PPh	3
*atáb	flood tide	um-atáb	to rise, to flow	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	3
*atáb	flood tide	atáb	tide	Pampanga	Kapampangan	pamp1243	14.9603	120.502	PPh	3
*awat₂	to separate people who are fighting	awát	to separate two or more people who are fighting	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	3
*awat₂	to separate people who are fighting	awat	weaning (baby), separating quarreling persons	Nuclear Palawan	Palawano	nucl1738			PPh	3
*awat₂	to separate people who are fighting	áwat	pacification or separation of quarreling people; weaning of a baby	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	3
*baduŋ	bolo used in agricultural work	baduŋ	sword	Nuclear Palawan	Palawano	nucl1738			PPh	3
*baduŋ	bolo used in agricultural work	baduŋ	a bolo with a curved wide blade, used for work, cutting wood	Calamian Tagbanwa	Tboli	cala1258	12.0716	120.094	PPh	3
*baduŋ	bolo used in agricultural work	baduŋ	an all-purpose bolo	Tiruray	Tiruray	tiru1241	6.77321	124.127	PPh	3
*bag(e)qut	to pull out	bagút	to pull something out which has its end stuck in something else (as a bolo from its sheath, a fencepost out of the ground, a tree)	Casiguran-Nagtipunan Agta	Casiguran Dumagat	casi1235	16.2176	121.878	PPh	3
*bag(e)qut	to pull out	bagʔút	to pull out, uproot (as a tooth)	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	3
*bag(e)qut	to pull out	vagot	idea of pulling out	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	3
*balíkes	encircle, wrap around	balíkus	coil, put around something else (as a python seizing a pig)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	3
*balíkes	encircle, wrap around	balíkoh	woman's belt	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	3
*balíkes	encircle, wrap around	balíkes	one of the most ordinary kinds of woven belts, yellow and red	Kankanaey	Kankanaey	kank1243	16.8548	120.689	PPh	3
*balíkis	tie around; belt	balíkis	coil, put around something else (as a python coiling round a pig)	Cebuano	Cebuano	cebu1242	8.38799	124.367	PPh	3
*balíkis	tie around; belt	balíkis	relatively narrow imported belt of leather	Mayoyao Ifugao	Ifugaw	mayo1262	16.9984	121.29	PPh	3
*balíkis	tie around; belt	balíkis	relatively narrow imported belt of leather	Batad Ifugao	Ifugaw (Batad)	bata1298	16.8266	121.23	PPh	3
*bani₂	a tree: Pongamia spp.	bani	a tree: Pongamia pinnata (L.) Merr., Fabaceae	Bikol	Bikol	biko1240			PPh	3
*bani₂	a tree: Pongamia spp.	baní	kind of tree with oblong pods whose leaves and bark are used to cure cough: Pongamia mitis	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	3
*bani₂	a tree: Pongamia spp.	bani	a tree: Pongamia pinnata (L.) Merr., Fabaceae	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	3
*barakílan	crossbeam in house construction	barakílan	cross beam	Bikol	Bikol	biko1240			PPh	3
*barakílan	crossbeam in house construction	barakílan	horizontal rafter used in construction	Iloko	Ilokano	ilok1237	15.9361	120.993	PPh	3
*barakílan	crossbeam in house construction	balakílan	rafter; crossbeam or crosspiece of a house	Tagalog	Tagalog	taga1270	14.06	121.747	PPh	3
*basbas₅	to come apart, as the fibers of a rope	basbas-ən	to unravel; to take apart, of basket weaving; to undo	Bontok	Bontok	bont1247	17.09386	121.02662	PPh	3
*basbas₅	to come apart, as the fibers of a rope	me-basbas	to come loose, unstitched, frayed, undone (as frayed threads, strands of cable, fence tie)	Ibaloi	Ibaloy	ibal1244	16.4263	120.695	PPh	3
*basbas₅	to come apart, as the fibers of a rope	ma-vasbas	to stray apart, as rope ends without knot, cloth ends and the like	Itbayat	Itbayaten	ivat1242	20.77	121.85	PPh	3
